station_id,station_name,city,state,latitude,longitude,timestamp,AQI,PM2.5,PM10,NO2,SO2,CO,O3,temperature,humidity,wind_speed,traffic_level
ST004,Anna Nagar,Chennai,Tamil Nadu,13.085,80.2101,2026-01-29 16:40:50,188,138.48,57.02,10.28,28.25,3.33,99.3,28.2,68.6,5.4,Moderate
ST009,Perungudi,Chennai,Tamil Nadu,12.9654,80.2461,2026-01-29 17:38:14,178,73.57,164.22,62.88,36.94,2.24,14.51,29.4,86.8,1.4,Low
ST001,T Nagar,Chennai,Tamil Nadu,13.0418,80.2341,2026-01-29 19:48:57,213,53.75,225.61,43.3,10.52,0.5,10.01,28.7,86.9,5.0,High
ST005,Guindy,Chennai,Tamil Nadu,13.0067,80.2206,2026-01-29 21:07:54,237,38.29,239.39,47.45,21.06,1.44,49.74,25.0,44.6,1.4,Moderate
ST001,T Nagar,Chennai,Tamil Nadu,13.0418,80.2341,2026-01-29 21:38:19,159,118.96,93.87,68.1,26.23,0.88,93.41,30.4,62.4,3.8,Moderate
ST001,T Nagar,Chennai,Tamil Nadu,13.0418,80.2341,2026-01-29 21:40:33,57,39.0,28.24,17.54,26.88,3.81,98.88,35.4,42.0,2.6,Moderate
ST005,Guindy,Chennai,Tamil Nadu,13.0067,80.2206,2026-01-29 23:25:42,170,10.0,166.07,59.63,23.71,2.29,37.75,38.6,84.6,4.1,Moderate
ST001,T Nagar,Chennai,Tamil Nadu,13.0418,80.2341,2026-01-30 01:49:52,62,17.11,69.14,38.18,11.69,2.78,82.39,25.9,70.6,5.7,Moderate
ST002,Adyar,Chennai,Tamil Nadu,13.0012,80.2565,2026-01-30 02:28:37,92,73.9,20.0,47.54,13.5,0.85,39.45,24.6,85.7,5.1,Low
ST004,Anna Nagar,Chennai,Tamil Nadu,13.085,80.2101,2026-01-30 03:16:46,104,10.0,107.16,24.48,24.23,2.44,60.83,36.1,72.4,4.0,Moderate
ST001,T Nagar,Chennai,Tamil Nadu,13.0418,80.2341,2026-01-30 04:40:00,45,24.98,61.65,19.59,18.53,2.66,96.42,32.2,86.5,5.3,Low
ST007,Porur,Chennai,Tamil Nadu,13.0382,80.1565,2026-01-30 04:54:01,170,144.89,39.45,40.89,24.25,2.28,13.17,33.9,82.5,1.6,Low
ST002,Adyar,Chennai,Tamil Nadu,13.0012,80.2565,2026-01-30 05:23:09,78,49.57,95.74,46.06,12.98,0.89,96.36,28.3,78.8,3.5,Moderate
ST004,Anna Nagar,Chennai,Tamil Nadu,13.085,80.2101,2026-01-30 05:46:56,151,48.65,137.8,57.08,12.77,4.74,85.03,33.1,42.7,1.3,Moderate
ST006,Tambaram,Chennai,Tamil Nadu,12.9229,80.1275,2026-01-30 05:51:57,325,26.29,332.3,63.21,37.44,4.54,90.65,36.7,49.3,0.9,High
ST001,T Nagar,Chennai,Tamil Nadu,13.0418,80.2341,2026-01-30 06:37:50,231,172.22,114.36,42.03,33.84,0.77,88.7,33.8,64.1,1.0,High
ST009,Perungudi,Chennai,Tamil Nadu,12.9654,80.2461,2026-01-30 08:25:24,195,145.35,139.2,38.24,19.82,0.3,33.48,25.9,53.3,0.6,Low
ST010,Nungambakkam,Chennai,Tamil Nadu,13.0626,80.2295,2026-01-30 09:19:20,95,33.63,112.53,12.87,11.39,0.92,38.24,37.5,65.3,4.6,Low
ST005,Guindy,Chennai,Tamil Nadu,13.0067,80.2206,2026-01-30 09:19:30,72,22.18,80.89,77.92,19.81,1.79,20.82,25.6,53.6,5.0,Moderate
ST002,Adyar,Chennai,Tamil Nadu,13.0012,80.2565,2026-01-30 09:37:20,106,78.83,51.4,33.89,11.86,0.43,15.09,31.8,44.3,5.8,Moderate
ST006,Tambaram,Chennai,Tamil Nadu,12.9229,80.1275,2026-01-30 13:49:39,201,76.03,212.17,83.93,20.14,1.97,39.44,27.6,70.7,1.9,Moderate
ST010,Nungambakkam,Chennai,Tamil Nadu,13.0626,80.2295,2026-01-30 13:57:04,121,22.49,120.0,61.55,19.67,2.65,91.35,31.1,70.0,3.1,High
ST002,Adyar,Chennai,Tamil Nadu,13.0012,80.2565,2026-01-30 14:39:40,124,97.83,71.14,42.02,11.15,0.3,14.55,30.1,76.8,3.1,Low
ST005,Guindy,Chennai,Tamil Nadu,13.0067,80.2206,2026-01-30 15:52:34,254,48.63,269.71,18.7,20.27,4.18,71.93,30.9,89.0,0.9,Moderate
ST004,Anna Nagar,Chennai,Tamil Nadu,13.085,80.2101,2026-01-30 16:17:15,80,56.23,30.55,40.55,4.76,1.15,35.11,37.5,49.1,5.8,Moderate
ST010,Nungambakkam,Chennai,Tamil Nadu,13.0626,80.2295,2026-01-30 18:15:14,198,150.08,45.67,87.95,7.3,0.32,99.76,25.2,49.6,5.1,High
ST001,T Nagar,Chennai,Tamil Nadu,13.0418,80.2341,2026-01-30 18:43:18,51,38.78,25.46,19.81,27.66,2.71,36.81,26.5,62.0,3.3,Low
ST007,Porur,Chennai,Tamil Nadu,13.0382,80.1565,2026-01-30 19:00:55,38,18.94,28.92,39.47,5.89,2.8,92.15,25.6,75.9,4.2,High
ST003,Velachery,Chennai,Tamil Nadu,12.9815,80.218,2026-01-30 20:25:26,117,56.2,120.36,40.72,8.36,1.45,25.68,27.1,64.6,5.7,Moderate
ST004,Anna Nagar,Chennai,Tamil Nadu,13.085,80.2101,2026-01-30 21:21:07,211,170.32,51.73,65.2,11.13,3.28,48.27,39.5,67.0,3.0,High
ST009,Perungudi,Chennai,Tamil Nadu,12.9654,80.2461,2026-01-30 21:22:31,103,70.14,107.74,15.35,27.59,2.48,32.97,24.5,40.7,1.2,Low
ST002,Adyar,Chennai,Tamil Nadu,13.0012,80.2565,2026-01-30 21:23:28,101,47.27,102.75,45.86,9.1,0.31,25.91,38.4,53.5,4.9,High
ST007,Porur,Chennai,Tamil Nadu,13.0382,80.1565,2026-01-30 21:43:59,245,95.1,244.02,37.25,27.6,0.51,19.09,32.5,86.8,0.7,Low
ST006,Tambaram,Chennai,Tamil Nadu,12.9229,80.1275,2026-01-30 22:26:42,155,131.63,117.0,17.04,23.43,5.11,72.17,36.9,87.4,0.9,High
ST009,Perungudi,Chennai,Tamil Nadu,12.9654,80.2461,2026-01-30 22:50:22,83,71.81,27.77,23.29,3.49,2.96,81.69,36.4,43.8,5.1,Moderate
ST003,Velachery,Chennai,Tamil Nadu,12.9815,80.218,2026-01-30 23:07:20,331,200.53,323.75,51.87,2.87,5.77,84.24,27.4,87.9,0.5,High
ST008,OMR,Chennai,Tamil Nadu,12.9716,80.2518,2026-01-31 00:13:57,184,141.25,166.65,29.8,19.63,1.79,91.91,38.7,80.0,3.0,High
ST004,Anna Nagar,Chennai,Tamil Nadu,13.085,80.2101,2026-01-31 00:53:31,249,192.16,197.25,80.19,3.08,5.05,79.89,35.1,43.5,1.5,High
ST008,OMR,Chennai,Tamil Nadu,12.9716,80.2518,2026-01-31 01:37:23,195,36.04,173.71,24.59,16.89,4.33,24.41,25.8,70.3,1.1,Moderate
ST002,Adyar,Chennai,Tamil Nadu,13.0012,80.2565,2026-01-31 02:07:14,84,62.53,35.82,12.82,21.13,0.71,30.01,32.9,82.3,4.9,Low
ST003,Velachery,Chennai,Tamil Nadu,12.9815,80.218,2026-01-31 02:08:23,174,18.11,171.4,8.0,9.6,2.33,19.07,35.5,65.0,5.4,High
ST001,T Nagar,Chennai,Tamil Nadu,13.0418,80.2341,2026-01-31 02:09:15,95,30.69,107.4,55.23,19.11,2.75,55.97,27.3,73.1,5.5,Moderate
ST005,Guindy,Chennai,Tamil Nadu,13.0067,80.2206,2026-01-31 02:12:26,330,120.22,336.29,97.42,6.42,6.89,29.56,37.5,50.5,0.9,High
ST005,Guindy,Chennai,Tamil Nadu,13.0067,80.2206,2026-01-31 02:50:44,278,143.31,277.57,34.87,27.54,0.61,15.8,38.8,67.2,2.0,High
ST007,Porur,Chennai,Tamil Nadu,13.0382,80.1565,2026-01-31 03:25:39,127,85.77,47.13,61.89,6.15,2.05,11.18,28.8,83.3,4.6,High
ST010,Nungambakkam,Chennai,Tamil Nadu,13.0626,80.2295,2026-01-31 04:06:03,117,73.94,109.38,27.56,26.86,2.15,48.5,27.1,59.5,5.7,Low
ST009,Perungudi,Chennai,Tamil Nadu,12.9654,80.2461,2026-01-31 06:32:22,125,99.85,104.95,73.09,15.8,1.32,52.57,25.7,81.9,1.3,Low
ST004,Anna Nagar,Chennai,Tamil Nadu,13.085,80.2101,2026-01-31 07:53:47,135,21.07,132.61,39.87,19.12,3.88,31.66,37.7,69.4,5.4,High
ST004,Anna Nagar,Chennai,Tamil Nadu,13.085,80.2101,2026-01-31 08:16:01,86,72.87,62.75,8.72,29.53,0.66,62.79,31.0,82.0,1.4,Low
ST004,Anna Nagar,Chennai,Tamil Nadu,13.085,80.2101,2026-01-31 08:37:11,201,108.93,205.55,88.26,2.46,3.36,9.92,34.8,79.8,1.9,Moderate
ST003,Velachery,Chennai,Tamil Nadu,12.9815,80.218,2026-01-31 09:13:08,41,30.85,26.78,70.47,8.47,0.72,49.5,38.3,66.5,4.2,High
ST003,Velachery,Chennai,Tamil Nadu,12.9815,80.218,2026-01-31 10:17:31,118,94.08,133.66,47.3,27.95,0.3,23.6,30.4,69.0,3.4,Moderate
ST003,Velachery,Chennai,Tamil Nadu,12.9815,80.218,2026-01-31 10:36:59,123,96.49,76.87,25.82,12.66,1.07,76.02,32.4,57.9,5.3,Moderate
ST003,Velachery,Chennai,Tamil Nadu,12.9815,80.218,2026-01-31 11:08:45,137,48.68,135.44,22.48,37.14,5.89,29.5,26.8,74.5,2.6,High
ST006,Tambaram,Chennai,Tamil Nadu,12.9229,80.1275,2026-01-31 11:31:17,117,79.44,108.26,60.33,2.0,0.92,93.14,26.7,83.7,4.4,Low
ST005,Guindy,Chennai,Tamil Nadu,13.0067,80.2206,2026-01-31 11:36:13,118,68.32,113.54,13.04,12.95,1.25,18.91,26.1,83.1,5.6,Moderate
ST010,Nungambakkam,Chennai,Tamil Nadu,13.0626,80.2295,2026-01-31 11:45:21,179,22.11,172.51,24.16,5.27,3.47,95.79,27.6,66.8,3.8,Moderate
ST009,Perungudi,Chennai,Tamil Nadu,12.9654,80.2461,2026-01-31 11:53:31,194,75.79,202.88,15.81,15.35,4.37,11.35,26.1,48.7,2.4,Moderate
ST002,Adyar,Chennai,Tamil Nadu,13.0012,80.2565,2026-01-31 13:20:32,127,21.58,126.84,5.01,13.9,0.87,64.6,39.1,66.5,5.1,Moderate
ST002,Adyar,Chennai,Tamil Nadu,13.0012,80.2565,2026-01-31 14:05:44,153,114.26,119.25,6.01,36.26,3.5,57.1,34.5,75.4,0.5,Low
ST006,Tambaram,Chennai,Tamil Nadu,12.9229,80.1275,2026-01-31 14:30:44,75,18.18,76.46,21.23,9.86,1.76,73.28,25.1,76.2,5.6,Moderate
ST007,Porur,Chennai,Tamil Nadu,13.0382,80.1565,2026-01-31 15:24:33,226,178.47,140.94,88.71,5.16,1.17,46.87,38.1,83.1,2.9,Moderate
ST005,Guindy,Chennai,Tamil Nadu,13.0067,80.2206,2026-01-31 18:51:50,153,116.47,89.98,120.09,9.53,0.56,6.93,37.8,58.6,1.6,High
ST010,Nungambakkam,Chennai,Tamil Nadu,13.0626,80.2295,2026-01-31 18:55:00,253,16.0,246.87,86.27,24.88,0.78,75.18,24.0,87.7,5.0,High
ST004,Anna Nagar,Chennai,Tamil Nadu,13.085,80.2101,2026-01-31 19:37:13,131,23.45,140.68,44.59,26.32,0.74,60.82,33.6,83.3,5.7,Low
ST010,Nungambakkam,Chennai,Tamil Nadu,13.0626,80.2295,2026-01-31 19:58:58,227,171.53,39.92,58.71,14.65,4.51,25.53,36.7,71.5,1.3,High
ST002,Adyar,Chennai,Tamil Nadu,13.0012,80.2565,2026-01-31 20:27:29,155,61.82,141.82,26.17,12.89,2.47,84.01,31.9,86.5,5.4,High
ST008,OMR,Chennai,Tamil Nadu,12.9716,80.2518,2026-01-31 20:30:50,245,183.55,241.17,90.71,9.77,2.31,49.64,30.8,65.9,2.5,High
ST006,Tambaram,Chennai,Tamil Nadu,12.9229,80.1275,2026-01-31 20:33:03,191,138.26,106.65,33.5,19.46,4.01,93.34,29.7,80.4,2.1,Moderate
ST006,Tambaram,Chennai,Tamil Nadu,12.9229,80.1275,2026-01-31 21:15:44,147,15.22,144.53,67.24,4.08,5.93,26.48,30.8,41.9,1.2,High
ST001,T Nagar,Chennai,Tamil Nadu,13.0418,80.2341,2026-01-31 22:06:51,157,67.21,160.72,61.5,29.18,1.4,34.99,25.1,88.6,2.5,Moderate
ST003,Velachery,Chennai,Tamil Nadu,12.9815,80.218,2026-01-31 22:48:04,100,41.96,93.97,34.96,20.64,3.05,44.05,36.4,66.8,4.9,Moderate
ST002,Adyar,Chennai,Tamil Nadu,13.0012,80.2565,2026-01-31 23:51:20,96,71.96,28.71,66.54,33.4,2.45,38.54,33.6,85.1,2.6,Low
ST010,Nungambakkam,Chennai,Tamil Nadu,13.0626,80.2295,2026-02-01 01:04:04,307,56.5,287.62,119.72,29.05,5.91,59.11,36.7,82.7,1.8,High
ST003,Velachery,Chennai,Tamil Nadu,12.9815,80.218,2026-02-01 02:08:37,106,32.25,108.13,8.5,12.73,0.66,22.52,25.0,70.2,4.7,Moderate
ST008,OMR,Chennai,Tamil Nadu,12.9716,80.2518,2026-02-01 02:14:43,166,126.95,119.43,53.04,19.92,0.42,36.86,32.9,43.8,0.5,Moderate
ST004,Anna Nagar,Chennai,Tamil Nadu,13.085,80.2101,2026-02-01 02:21:51,146,109.44,147.33,59.71,38.05,4.58,88.19,37.1,60.2,1.7,Moderate
ST010,Nungambakkam,Chennai,Tamil Nadu,13.0626,80.2295,2026-02-01 02:36:26,56,52.52,36.74,15.79,5.98,1.83,80.58,39.1,73.8,2.2,Low
ST001,T Nagar,Chennai,Tamil Nadu,13.0418,80.2341,2026-02-01 02:48:29,181,140.91,151.95,74.76,21.63,4.77,31.84,26.8,83.3,2.1,High
ST001,T Nagar,Chennai,Tamil Nadu,13.0418,80.2341,2026-02-01 02:59:49,81,71.14,39.55,37.72,6.17,0.64,93.6,30.5,60.5,3.5,Moderate
ST006,Tambaram,Chennai,Tamil Nadu,12.9229,80.1275,2026-02-01 03:50:58,132,48.34,127.57,64.94,7.07,0.66,92.6,26.8,83.1,2.7,Low
ST003,Velachery,Chennai,Tamil Nadu,12.9815,80.218,2026-02-01 04:27:24,179,139.93,126.2,52.23,26.62,1.36,38.66,24.7,75.3,5.2,Moderate
ST004,Anna Nagar,Chennai,Tamil Nadu,13.085,80.2101,2026-02-01 04:47:23,136,68.98,128.69,44.24,10.95,2.92,20.44,27.2,64.7,4.9,Moderate
ST008,OMR,Chennai,Tamil Nadu,12.9716,80.2518,2026-02-01 04:47:25,201,131.92,202.81,81.14,2.8,3.46,66.4,38.9,41.2,4.3,High
ST005,Guindy,Chennai,Tamil Nadu,13.0067,80.2206,2026-02-01 05:12:24,124,95.73,22.0,73.5,2.91,0.74,6.33,24.8,47.5,3.5,Moderate
ST010,Nungambakkam,Chennai,Tamil Nadu,13.0626,80.2295,2026-02-01 05:16:22,75,55.4,65.91,56.5,20.59,1.34,74.09,29.1,59.1,3.9,Moderate
ST003,Velachery,Chennai,Tamil Nadu,12.9815,80.218,2026-02-01 05:17:11,99,56.85,103.74,8.93,28.19,2.59,52.99,26.9,84.7,4.1,Low
ST007,Porur,Chennai,Tamil Nadu,13.0382,80.1565,2026-02-01 07:05:41,141,36.85,126.15,30.43,25.48,1.3,92.56,36.3,61.4,4.7,Moderate
ST005,Guindy,Chennai,Tamil Nadu,13.0067,80.2206,2026-02-01 07:15:11,173,146.67,36.66,35.2,3.07,1.07,26.79,25.1,88.8,5.0,High
ST002,Adyar,Chennai,Tamil Nadu,13.0012,80.2565,2026-02-01 07:45:30,105,55.68,109.39,50.91,11.71,0.92,91.13,32.6,88.4,3.2,Low
ST008,OMR,Chennai,Tamil Nadu,12.9716,80.2518,2026-02-01 07:56:52,252,160.34,271.5,64.56,11.84,0.64,73.98,37.7,73.3,2.9,High
ST010,Nungambakkam,Chennai,Tamil Nadu,13.0626,80.2295,2026-02-01 08:05:51,110,12.77,114.69,31.91,17.45,1.58,51.72,38.2,67.1,4.1,Moderate
ST010,Nungambakkam,Chennai,Tamil Nadu,13.0626,80.2295,2026-02-01 09:46:59,260,184.63,260.73,99.39,13.82,1.07,30.88,31.1,41.7,2.3,High
ST008,OMR,Chennai,Tamil Nadu,12.9716,80.2518,2026-02-01 09:55:04,189,132.85,152.97,6.03,11.44,1.05,30.73,27.9,75.7,1.0,Low
ST008,OMR,Chennai,Tamil Nadu,12.9716,80.2518,2026-02-01 09:58:27,76,46.2,59.51,37.77,22.25,1.54,83.35,37.3,43.6,4.3,Moderate
ST009,Perungudi,Chennai,Tamil Nadu,12.9654,80.2461,2026-02-01 09:59:56,170,107.87,180.57,32.68,19.02,2.04,98.49,34.3,51.6,1.4,Moderate
ST006,Tambaram,Chennai,Tamil Nadu,12.9229,80.1275,2026-02-01 10:23:59,108,40.95,104.88,17.05,2.0,2.37,64.26,24.4,58.0,4.8,Moderate
ST008,OMR,Chennai,Tamil Nadu,12.9716,80.2518,2026-02-01 10:34:18,169,99.1,175.63,29.86,25.64,1.68,87.61,28.5,55.2,5.9,Moderate
ST005,Guindy,Chennai,Tamil Nadu,13.0067,80.2206,2026-02-01 11:01:42,127,68.2,141.02,58.72,18.11,0.3,71.05,27.4,43.2,3.7,Moderate
ST002,Adyar,Chennai,Tamil Nadu,13.0012,80.2565,2026-02-01 11:02:57,271,127.47,270.84,75.91,3.65,4.3,95.38,25.7,68.4,1.9,High
ST002,Adyar,Chennai,Tamil Nadu,13.0012,80.2565,2026-02-01 11:41:14,204,162.13,62.18,68.09,30.74,5.67,51.99,32.4,72.0,2.4,High
ST004,Anna Nagar,Chennai,Tamil Nadu,13.085,80.2101,2026-02-01 12:17:36,164,54.96,178.9,35.92,38.31,0.52,23.97,32.5,63.9,1.7,High
ST008,OMR,Chennai,Tamil Nadu,12.9716,80.2518,2026-02-01 12:52:21,94,70.71,58.84,58.97,16.72,0.3,36.03,31.0,85.1,4.6,Moderate
ST003,Velachery,Chennai,Tamil Nadu,12.9815,80.218,2026-02-01 13:21:23,162,120.91,94.89,12.01,20.41,0.58,17.25,25.2,48.1,2.6,Low
ST008,OMR,Chennai,Tamil Nadu,12.9716,80.2518,2026-02-01 16:55:32,123,13.43,114.44,31.2,26.29,1.29,20.99,34.8,52.6,5.3,Low
ST009,Perungudi,Chennai,Tamil Nadu,12.9654,80.2461,2026-02-01 17:26:13,166,136.85,173.8,52.55,18.16,4.61,54.31,30.0,51.4,0.9,Moderate
ST010,Nungambakkam,Chennai,Tamil Nadu,13.0626,80.2295,2026-02-01 17:46:37,93,86.23,115.82,10.69,28.53,2.59,22.96,25.4,70.4,2.1,Low
ST003,Velachery,Chennai,Tamil Nadu,12.9815,80.218,2026-02-01 18:57:44,89,66.39,33.67,57.16,11.6,1.41,16.5,25.9,74.5,2.7,Low
ST008,OMR,Chennai,Tamil Nadu,12.9716,80.2518,2026-02-01 19:08:01,238,121.19,230.47,111.46,8.45,0.51,79.01,34.2,70.0,1.5,High
ST001,T Nagar,Chennai,Tamil Nadu,13.0418,80.2341,2026-02-01 19:39:42,209,83.2,194.33,34.09,19.99,1.57,42.31,26.8,61.1,4.9,Moderate
ST007,Porur,Chennai,Tamil Nadu,13.0382,80.1565,2026-02-01 20:51:50,250,189.16,113.37,70.18,34.2,2.72,6.71,30.4,41.3,2.3,High
ST008,OMR,Chennai,Tamil Nadu,12.9716,80.2518,2026-02-01 21:16:56,82,16.14,86.61,16.34,18.18,0.62,68.16,30.2,56.5,3.8,High
ST002,Adyar,Chennai,Tamil Nadu,13.0012,80.2565,2026-02-01 21:23:20,136,57.68,141.25,33.05,23.15,2.54,44.0,34.8,78.6,3.1,Moderate
ST002,Adyar,Chennai,Tamil Nadu,13.0012,80.2565,2026-02-01 21:25:56,125,94.08,20.0,5.0,14.05,0.81,70.53,27.7,44.9,5.9,Low
ST005,Guindy,Chennai,Tamil Nadu,13.0067,80.2206,2026-02-01 23:01:32,68,57.89,60.76,71.7,24.67,4.64,44.2,34.1,83.9,4.5,High
ST006,Tambaram,Chennai,Tamil Nadu,12.9229,80.1275,2026-02-01 23:07:44,73,38.71,89.35,40.23,23.58,2.25,30.71,35.3,50.7,0.7,Low
ST007,Porur,Chennai,Tamil Nadu,13.0382,80.1565,2026-02-01 23:17:51,178,80.03,171.28,57.6,31.98,1.56,43.44,28.2,44.2,1.2,Low
ST007,Porur,Chennai,Tamil Nadu,13.0382,80.1565,2026-02-01 23:18:00,174,16.04,177.24,55.67,36.15,1.08,81.39,27.7,56.4,1.7,Moderate
ST006,Tambaram,Chennai,Tamil Nadu,12.9229,80.1275,2026-02-01 23:24:57,105,51.34,119.43,41.69,3.43,1.74,37.83,31.7,89.3,4.7,Low
ST004,Anna Nagar,Chennai,Tamil Nadu,13.085,80.2101,2026-02-02 00:31:39,90,20.64,86.01,11.86,2.0,2.59,62.23,26.7,60.9,4.7,High
ST002,Adyar,Chennai,Tamil Nadu,13.0012,80.2565,2026-02-02 00:32:54,57,48.12,49.16,30.24,3.73,3.0,26.21,36.2,66.9,5.1,Low
ST005,Guindy,Chennai,Tamil Nadu,13.0067,80.2206,2026-02-02 00:53:15,202,147.53,91.55,13.54,13.77,1.09,71.02,30.1,83.9,5.3,High
ST004,Anna Nagar,Chennai,Tamil Nadu,13.085,80.2101,2026-02-02 02:57:33,183,24.34,171.77,61.62,6.62,2.09,51.3,34.2,80.1,3.1,Moderate
ST010,Nungambakkam,Chennai,Tamil Nadu,13.0626,80.2295,2026-02-02 03:20:25,102,80.91,35.45,77.71,3.47,3.07,54.88,33.7,87.5,2.4,Low
ST005,Guindy,Chennai,Tamil Nadu,13.0067,80.2206,2026-02-02 03:28:10,140,111.91,109.36,37.76,29.72,3.12,20.1,31.3,64.1,1.2,Low
ST001,T Nagar,Chennai,Tamil Nadu,13.0418,80.2341,2026-02-02 04:42:20,38,22.01,46.82,109.25,9.33,3.36,44.05,31.2,78.8,0.9,Moderate
ST007,Porur,Chennai,Tamil Nadu,13.0382,80.1565,2026-02-02 05:21:56,30,23.04,20.0,11.03,7.86,0.57,13.43,38.3,63.7,4.2,Low
ST006,Tambaram,Chennai,Tamil Nadu,12.9229,80.1275,2026-02-02 06:23:58,162,52.58,148.84,35.26,15.92,0.83,64.44,37.2,71.6,4.8,Moderate
ST001,T Nagar,Chennai,Tamil Nadu,13.0418,80.2341,2026-02-02 06:25:01,189,61.02,190.99,65.91,22.54,0.88,30.74,30.4,85.4,4.0,High
ST003,Velachery,Chennai,Tamil Nadu,12.9815,80.218,2026-02-02 06:48:58,166,33.67,159.47,14.73,19.24,2.15,70.3,28.9,78.5,2.3,Low
ST004,Anna Nagar,Chennai,Tamil Nadu,13.085,80.2101,2026-02-02 07:03:23,145,99.29,148.82,30.94,26.97,1.37,96.59,29.8,53.5,5.1,Moderate
ST009,Perungudi,Chennai,Tamil Nadu,12.9654,80.2461,2026-02-02 12:00:15,118,99.41,91.8,38.76,5.09,1.49,73.06,38.5,77.9,3.8,Moderate
ST003,Velachery,Chennai,Tamil Nadu,12.9815,80.218,2026-02-02 12:05:21,190,142.72,145.45,75.86,13.98,2.51,97.81,31.8,44.3,5.1,High
ST006,Tambaram,Chennai,Tamil Nadu,12.9229,80.1275,2026-02-02 12:30:53,148,70.82,150.22,5.68,24.4,2.55,65.58,36.0,85.7,2.9,Low
ST001,T Nagar,Chennai,Tamil Nadu,13.0418,80.2341,2026-02-02 12:49:25,78,38.28,82.05,10.58,24.21,2.3,20.86,32.2,85.9,5.5,Low
ST008,OMR,Chennai,Tamil Nadu,12.9716,80.2518,2026-02-02 13:29:58,144,105.13,76.79,64.44,6.96,3.11,11.49,31.2,80.3,1.4,Low
ST009,Perungudi,Chennai,Tamil Nadu,12.9654,80.2461,2026-02-02 13:36:20,125,99.25,40.74,35.4,12.46,2.12,99.96,27.8,85.4,3.1,Moderate
ST003,Velachery,Chennai,Tamil Nadu,12.9815,80.218,2026-02-02 15:18:48,99,49.03,105.99,78.53,26.19,2.02,48.62,25.4,63.3,3.2,High
ST006,Tambaram,Chennai,Tamil Nadu,12.9229,80.1275,2026-02-02 15:19:54,153,113.35,165.31,58.66,12.38,1.47,18.02,27.4,43.7,2.1,Moderate
ST010,Nungambakkam,Chennai,Tamil Nadu,13.0626,80.2295,2026-02-02 16:04:55,178,126.08,183.13,57.76,8.29,1.95,22.25,26.4,51.5,4.5,High
ST002,Adyar,Chennai,Tamil Nadu,13.0012,80.2565,2026-02-02 16:24:36,141,36.66,140.59,5.03,32.62,0.54,23.19,24.7,76.0,2.9,Low
ST005,Guindy,Chennai,Tamil Nadu,13.0067,80.2206,2026-02-02 17:12:26,148,113.74,102.73,87.31,21.12,2.38,99.76,30.1,80.9,2.5,Moderate
ST003,Velachery,Chennai,Tamil Nadu,12.9815,80.218,2026-02-02 17:19:02,105,90.19,63.39,64.22,15.84,4.21,76.87,38.2,74.7,2.7,Moderate
ST005,Guindy,Chennai,Tamil Nadu,13.0067,80.2206,2026-02-02 17:39:05,169,36.76,163.13,50.04,26.14,1.08,25.12,36.4,82.4,1.5,Moderate
ST002,Adyar,Chennai,Tamil Nadu,13.0012,80.2565,2026-02-02 18:42:41,79,56.41,71.14,21.49,12.14,1.59,20.33,25.3,50.6,4.6,Low
ST003,Velachery,Chennai,Tamil Nadu,12.9815,80.218,2026-02-02 18:56:15,205,155.93,65.62,17.86,30.84,2.4,91.62,35.4,48.8,1.8,Moderate
ST008,OMR,Chennai,Tamil Nadu,12.9716,80.2518,2026-02-02 20:56:25,208,149.1,150.72,13.91,2.69,0.8,44.0,28.8,47.6,2.1,Moderate
ST005,Guindy,Chennai,Tamil Nadu,13.0067,80.2206,2026-02-02 21:12:51,64,15.98,74.7,20.59,2.0,1.21,69.48,28.6,87.0,4.7,High
ST010,Nungambakkam,Chennai,Tamil Nadu,13.0626,80.2295,2026-02-02 21:27:57,202,92.93,184.23,20.8,25.67,2.61,74.65,38.0,85.0,2.8,Low
ST004,Anna Nagar,Chennai,Tamil Nadu,13.085,80.2101,2026-02-02 21:49:04,158,33.49,150.84,14.38,26.68,1.62,28.49,26.1,75.8,5.5,Low
ST006,Tambaram,Chennai,Tamil Nadu,12.9229,80.1275,2026-02-02 22:09:10,83,66.16,59.09,54.81,14.76,1.29,61.62,27.1,81.0,4.1,Moderate
ST003,Velachery,Chennai,Tamil Nadu,12.9815,80.218,2026-02-02 23:19:35,30,19.29,35.95,28.21,10.83,2.27,60.17,36.2,62.4,4.8,Moderate
ST004,Anna Nagar,Chennai,Tamil Nadu,13.085,80.2101,2026-02-03 00:20:18,163,122.85,82.9,12.05,16.86,1.45,25.86,29.7,45.3,1.7,Moderate
ST003,Velachery,Chennai,Tamil Nadu,12.9815,80.218,2026-02-03 00:30:30,259,197.59,59.39,59.76,35.41,6.24,49.4,30.1,74.0,1.7,High
ST010,Nungambakkam,Chennai,Tamil Nadu,13.0626,80.2295,2026-02-03 00:54:44,161,78.86,158.32,21.62,12.24,1.15,99.21,24.6,86.6,2.4,Low
ST004,Anna Nagar,Chennai,Tamil Nadu,13.085,80.2101,2026-02-03 01:27:11,133,94.97,52.47,36.23,20.25,2.18,94.85,29.0,80.1,5.2,Low
ST002,Adyar,Chennai,Tamil Nadu,13.0012,80.2565,2026-02-03 01:37:52,134,51.67,125.46,80.69,31.79,2.46,80.26,35.3,50.0,1.7,Moderate
ST007,Porur,Chennai,Tamil Nadu,13.0382,80.1565,2026-02-03 02:29:10,189,138.32,85.26,31.84,27.97,0.34,73.02,29.1,82.4,5.7,High
